"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,6.33345906207233,0.914,0.012,0,"7","IGHD"
0,5.10520813394195,0.899,0.043,0,"7","CD79A"
0,4.98253714298365,0.877,0.035,0,"7","BANK1"
0,4.16701028585665,0.913,0.105,0,"7","HLA-DQA1"
0,4.56479667585535,0.886,0.107,0,"7","CD79B"
0,4.67688114541754,0.843,0.069,0,"7","RALGPS2"
0,3.82941746364937,1,0.235,0,"7","HLA-DRA"
0,5.63563995861768,0.797,0.033,0,"7","LINC00926"
0,4.06706555760106,0.921,0.158,0,"7","HLA-DQB1"
0,4.53167205141032,0.832,0.082,0,"7","MEF2C"
0,3.17126707500848,0.97,0.307,0,"7","HLA-DRB1"
0,4.72257186275807,0.697,0.038,0,"7","BCL11A"
0,5.75991091426679,0.672,0.022,0,"7","CD22"
0,4.15256972953326,0.714,0.071,0,"7","MARCH1"
0,4.35178082342957,0.676,0.056,0,"7","TNFRSF13C"
0,4.9527060121364,0.652,0.042,0,"7","AFF3"
0,3.64447389806169,0.716,0.118,0,"7","CD83"
0,2.70501716525988,0.972,0.391,0,"7","HLA-DPA1"
0,3.35161814283061,0.703,0.128,0,"7","HLA-DMA"
0,7.10914243386171,0.575,0.005,0,"7","TCL1A"
0,4.58692839169651,0.619,0.053,0,"7","EAF2"
0,3.76543848451043,0.636,0.076,0,"7","HLA-DMB"
0,4.94207611845142,0.576,0.032,0,"7","ADAM28"
0,3.76174428647519,0.592,0.048,0,"7","TCF4"
0,6.17787800534394,0.554,0.012,0,"7","VPREB3"
0,3.79408262990887,0.584,0.06,0,"7","IRF8"
0,3.12505244751589,0.651,0.138,0,"7","STX7"
0,3.57911957112532,0.711,0.198,0,"7","IGKC"
0,4.73468951843884,0.553,0.041,0,"7","BCL7A"
0,3.55148408537552,1,0.496,0,"7","CD74"
0,5.54409106218221,0.518,0.016,0,"7","FAM129C"
0,3.68469813615317,0.584,0.088,0,"7","PLPP5"
0,2.45710529997784,0.818,0.327,0,"7","BIRC3"
0,3.18143486047983,0.662,0.172,0,"7","YBX3"
0,2.49395471063851,0.983,0.493,0,"7","HLA-DPB1"
0,4.08676529546166,0.553,0.064,0,"7","HVCN1"
0,5.63328566651071,0.502,0.015,0,"7","PAX5"
0,4.20490782526537,0.536,0.052,0,"7","SWAP70"
0,2.66941387248263,0.664,0.191,0,"7","SNX2"
0,6.05569182610112,0.486,0.013,0,"7","FCRL1"
0,2.35219186451366,0.708,0.241,0,"7","POU2F2"
0,3.43441977139066,0.513,0.06,0,"7","PHACTR1"
0,3.42407646215443,0.523,0.08,0,"7","STRBP"
0,2.51208459804935,0.594,0.158,0,"7","NCF1"
0,4.7893778554607,0.445,0.023,0,"7","COBLL1"
0,6.78313556571511,0.43,0.008,0,"7","FCER2"
0,3.71951267019697,0.464,0.054,0,"7","CIITA"
0,3.57924889949925,0.47,0.062,0,"7","CALHM6"
0,3.3018566472988,0.481,0.085,0,"7","NFKBID"
0,5.99244110133493,0.406,0.011,0,"7","LINC02397"
0,4.08325641372119,0.434,0.041,0,"7","P2RX5"
0,4.78322221525259,0.407,0.024,0,"7","CD40"
0,3.17493922782276,0.51,0.128,0,"7","IL4R"
0,2.87616683149236,0.491,0.11,0,"7","SEL1L3"
0,0.922703883012487,0.941,0.561,0,"7","LTB"
0,5.53531370415838,0.389,0.01,0,"7","TSPAN13"
0,4.29044986337939,0.409,0.033,0,"7","GNG7"
0,2.85832899491947,0.475,0.109,0,"7","BACH2"
0,5.11586255466711,0.375,0.014,0,"7","CD24"
0,1.97118594372415,0.506,0.152,0,"7","LYN"
0,3.40974358354127,0.406,0.056,0,"7","LY86"
0,3.81496158192308,0.388,0.04,0,"7","BASP1"
0,1.96837236442272,0.417,0.069,0,"7","CYBB"
0,2.32900459459765,0.399,0.061,0,"7","MARCKS"
0,5.20303112677387,0.351,0.016,0,"7","BLNK"
0,5.12522426738287,0.348,0.013,0,"7","FAM30A"
0,1.58773350619092,0.801,0.467,0,"7","REL"
0,2.56249575345678,0.446,0.112,0,"7","TPD52"
0,1.89656342186545,0.495,0.173,0,"7","MTSS1"
0,4.91589276534455,0.339,0.018,0,"7","HLA-DOB"
0,4.75418453611757,0.333,0.019,0,"7","PKIG"
0,3.96274310299485,0.349,0.035,0,"7","GAPT"
0,4.60773634942465,0.328,0.016,0,"7","FCRL2"
0,1.89348185114146,0.53,0.22,0,"7","PDE4B"
0,3.50418208008283,0.38,0.07,0,"7","IGLC2"
0,1.82245369477638,0.543,0.235,0,"7","ZCCHC7"
0,4.46689876956267,0.32,0.018,0,"7","BLK"
0,2.37914676227743,0.397,0.096,0,"7","CXXC5"
0,3.88936667235283,0.334,0.033,0,"7","IGLC3"
0,2.68406697236019,0.421,0.12,0,"7","IFT57"
0,2.57788883488336,0.396,0.096,0,"7","FAM3C"
0,4.66432607844135,0.318,0.018,0,"7","POU2AF1"
0,1.78392536851027,0.529,0.235,0,"7","PLEKHA2"
0,3.16226762482061,0.353,0.061,0,"7","RAB30"
0,2.67624863595189,0.385,0.097,0,"7","ORAI2"
0,1.71275499352931,0.641,0.356,0,"7","HERPUD1"
0,5.05995401043015,0.298,0.013,0,"7","EBF1"
0,1.91735120520934,0.451,0.167,0,"7","TMEM156"
0,1.69689474330216,0.565,0.282,0,"7","PARP14"
0,4.58685355993838,0.3,0.019,0,"7","STAP1"
0,1.28162403297918,0.817,0.536,0,"7","ZFP36L1"
0,5.71342609491264,0.288,0.008,0,"7","PCDH9"
0,2.47859394886775,0.424,0.145,0,"7","TP53INP1"
0,4.2174275172045,0.294,0.015,0,"7","FCRL5"
0,4.47771789626952,0.295,0.019,0,"7","CD72"
0,2.71066531671901,0.346,0.074,0,"7","SYK"
0,2.56783455634574,0.996,0.725,0,"7","CD37"
0,2.512575130808,0.359,0.09,0,"7","CYB561A3"
0,2.61322567213486,0.362,0.096,0,"7","TAPT1"
0,2.20441682923897,0.41,0.145,0,"7","ADK"
0,1.46011157724258,0.559,0.295,0,"7","FCMR"
0,2.19961719962482,0.399,0.135,0,"7","TMEM154"
0,4.02536007070336,0.297,0.034,0,"7","BTK"
0,2.46703075860449,0.356,0.094,0,"7","FCHSD2"
0,4.11283855305288,0.285,0.023,0,"7","FCGR2B"
0,4.13964902685036,0.282,0.02,0,"7","SPIB"
0,2.52574934279602,0.349,0.089,0,"7","HLA-DQA2"
0,1.92247025399725,0.421,0.161,0,"7","SYPL1"
0,1.27469270705905,0.707,0.447,0,"7","PRDM2"
0,1.47984221839521,0.56,0.302,0,"7","PPM1K"
0,5.1643536027399,0.268,0.011,0,"7","CD19"
0,3.69686844270866,0.292,0.036,0,"7","CDCA7L"
0,1.41020206555732,0.568,0.314,0,"7","EBLN3P"
0,2.35346110296067,0.362,0.109,0,"7","SMIM14"
0,2.57258106718328,0.337,0.085,0,"7","SNX29"
0,1.71920387068421,0.352,0.109,0,"7","CCDC50"
0,1.83944220065592,0.412,0.169,0,"7","WASHC4"
0,3.6025796043702,0.277,0.035,0,"7","HHEX"
0,1.16657939275433,0.732,0.49,0,"7","MTPN"
0,1.71258101855814,0.428,0.187,0,"7","ZBTB10"
0,3.96359708848895,0.264,0.025,0,"7","BTLA"
0,1.16057735452198,0.645,0.408,0,"7","EZR"
0,2.98415526943108,0.276,0.04,0,"7","PDLIM1"
0,1.37229404091331,0.485,0.25,0,"7","PMAIP1"
0,1.24649544485546,0.91,0.677,0,"7","LAPTM5"
0,1.54950062482667,0.485,0.252,0,"7","TAGAP"
0,4.14891246942952,0.253,0.021,0,"7","RASGRP3"
0,2.59926956863277,0.301,0.07,0,"7","QRSL1"
0,1.24492149071766,0.618,0.396,0,"7","SNX3"
0,1.84958095473202,0.355,0.133,0,"7","GGA2"
0,3.17180874735717,0.269,0.048,0,"7","BMP2K"
0,1.95809752809365,0.349,0.129,0,"7","CYB5A"
0,1.1786134693002,0.52,0.301,0,"7","TRIM38"
0,1.14115841257347,0.592,0.373,0,"7","SP110"
0,1.80762489320992,0.394,0.178,0,"7","PELI1"
0,3.09808121142651,0.264,0.048,0,"7","GRK3"
0,1.02695235151117,0.607,0.391,0,"7","CD55"
0,1.73907674364703,0.917,0.704,0,"7","CD69"
0,0.950233367921424,0.844,0.631,0,"7","FOXP1"
0,2.23259878311743,0.3,0.09,0,"7","LINC01215"
0,2.57475906532094,0.269,0.06,0,"7","SAV1"
0,1.31662709320298,0.48,0.271,0,"7","NCOA3"
0,1.04830961966567,0.678,0.47,0,"7","PRKCB"
0,1.45912829543982,0.414,0.207,0,"7","AIDA"
0,1.27605059661429,0.568,0.361,0,"7","SNHG7"
0,2.0146639820728,0.3,0.094,0,"7","LAT2"
0,2.31234835106461,0.291,0.086,0,"7","DAPP1"
0,2.35020693291869,0.294,0.089,0,"7","CHPT1"
0,1.39332172336226,0.416,0.212,0,"7","RERE"
0,1.66295941704238,0.369,0.165,0,"7","DNAJC10"
0,1.72316507984954,0.349,0.145,0,"7","DMXL1"
0,1.11713692843282,0.473,0.269,0,"7","MAP3K1"
0,0.835421766009979,0.719,0.516,0,"7","EVI2B"
0,0.956895665238569,0.528,0.327,0,"7","ATP2B1"
0,1.7477821569418,0.344,0.143,0,"7","DRAM2"
0,1.68029422371177,0.373,0.173,0,"7","CAMK2D"
0,1.31930868066617,0.414,0.215,0,"7","AC025164.1"
0,1.18630818113378,0.456,0.258,0,"7","PPP3CA"
0,2.12210950959132,0.288,0.091,0,"7","ITPR1"
0,1.04881914174997,0.772,0.576,0,"7","SEC62"
0,1.54268661351638,0.365,0.169,0,"7","SYNGR2"
0,1.1553419747059,0.611,0.416,0,"7","EIF1B"
0,2.26885200116931,0.276,0.081,0,"7","CTSH"
0,1.38624570943481,0.366,0.172,0,"7","SP140"
0,1.62411196688855,0.357,0.163,0,"7","RB1"
0,1.37236464829879,0.416,0.223,0,"7","APPL1"
0,1.63330221759053,0.339,0.147,0,"7","TCOF1"
0,1.15816863291527,0.512,0.321,0,"7","RCSD1"
0,1.0226650690714,0.51,0.319,0,"7","RHOH"
0,1.44543831856264,0.397,0.209,0,"7","MEF2A"
0,1.05397129484824,0.446,0.258,0,"7","IFI44L"
0,1.0502437215633,0.619,0.431,0,"7","TSTD1"
0,1.57358839815819,0.328,0.14,0,"7","TTN"
0,2.2191873820524,0.263,0.076,0,"7","AC108863.1"
0,1.85362545344134,0.305,0.119,0,"7","SNX10"
0,1.42110443988583,0.441,0.255,0,"7","MKNK2"
0,1.82437572910413,0.311,0.126,0,"7","TCF3"
0,0.69947077236872,0.645,0.463,0,"7","SELL"
0,1.62766705486901,0.301,0.119,0,"7","CTSZ"
0,2.16519908865965,0.259,0.08,0,"7","ZNF318"
0,1.9965344207042,0.274,0.096,0,"7","GRASP"
0,1.14651164805076,0.318,0.14,0,"7","BCL2A1"
0,1.07631883325436,0.78,0.603,0,"7","SMAP2"
0,1.09370648427696,0.537,0.361,0,"7","TMEM243"
0,1.98597574320418,0.271,0.095,0,"7","P2RY10"
0,1.11081043241431,0.51,0.334,0,"7","GABPB1-AS1"
0,1.90309876292076,0.281,0.106,0,"7","NUP88"
0,1.73170133733971,0.316,0.143,0,"7","PLEKHF2"
0,0.917967102351476,0.59,0.417,0,"7","JMJD1C"
0,1.74728868286161,0.283,0.111,0,"7","SMC6"
0,1.44602993400793,0.342,0.171,0,"7","LTA4H"
0,1.53809350881382,0.315,0.145,0,"7","UVRAG"
0,1.77592994044237,0.282,0.112,0,"7","CAMK1D"
0,1.61158828549813,0.301,0.132,0,"7","TSPAN3"
0,1.60709988661455,0.312,0.144,0,"7","KIAA0040"
0,1.35930916586208,0.399,0.233,0,"7","AC103591.3"
0,1.2661334364029,0.388,0.222,0,"7","KDM6B"
0,1.90683058995627,0.264,0.099,0,"7","SIPA1L1"
0,0.818093901897071,0.562,0.398,0,"7","RNASET2"
0,1.47403120447971,0.294,0.131,0,"7","LY9"
0,1.35588425974147,0.304,0.144,0,"7","PHTF2"
0,1.03918594993399,0.425,0.265,0,"7","DGKD"
0,1.35036384507291,0.357,0.197,0,"7","ELOVL5"
0,1.28593398618293,0.381,0.222,0,"7","AL121944.1"
0,0.738808674924907,0.78,0.622,0,"7","PLAC8"
0,1.17836351499309,0.393,0.235,0,"7","CSNK1G3"
0,1.67573136749397,0.281,0.124,0,"7","OTUD1"
0,1.27258753748622,0.316,0.159,0,"7","SKAP2"
0,1.27804570848097,0.354,0.198,0,"7","LSM10"
0,0.940401356714297,0.618,0.462,0,"7","SELENOF"
0,1.5407175278983,0.298,0.143,0,"7","MYC"
0,1.36285399657088,0.3,0.146,0,"7","TRAF5"
0,1.48031853497,0.274,0.121,0,"7","ZDHHC21"
0,0.969631704402361,0.378,0.225,0,"7","CCR7"
0,0.71623086356143,0.585,0.434,0,"7","IKZF3"
0,1.14227083405767,0.422,0.271,0,"7","ZNF331"
0,1.30374043889529,0.335,0.185,0,"7","ACBD3"
0,1.46315622774204,0.254,0.104,0,"7","RRAS2"
0,0.896208676835071,0.415,0.265,0,"7","LYST"
0,1.28860837012686,0.306,0.158,0,"7","RIC3"
0,0.695201580831426,0.752,0.605,0,"7","SP100"
0,1.44029914794112,0.302,0.155,0,"7","FAM96A"
0,1.08118720699189,0.298,0.152,0,"7","GSAP"
0,0.939069100721755,0.346,0.2,0,"7","APLP2"
0,0.859582538383717,0.563,0.417,0,"7","GRB2"
0,1.01886444011331,0.523,0.38,0,"7","CHMP1B"
0,1.08693187414784,0.408,0.266,0,"7","MBD4"
0,0.995287383739273,0.362,0.222,0,"7","NT5C3A"
0,0.897528022878364,0.384,0.246,0,"7","ST6GAL1"
0,0.905950731865965,0.433,0.295,0,"7","CHCHD10"
0,1.04427642933758,0.348,0.21,0,"7","PHKB"
0,1.25069402057243,0.3,0.163,0,"7","SECISBP2L"
0,1.1727933009941,0.971,0.837,0,"7","CXCR4"
0,1.14232974446805,0.308,0.176,0,"7","RABEP1"
0,1.01529777506044,0.372,0.241,0,"7","SP140L"
0,0.70221708044898,0.902,0.771,0,"7","DUSP1"
0,1.4090747772481,0.261,0.13,0,"7","CHD7"
0,1.02804185890404,0.361,0.23,0,"7","PARP1"
0,1.26845165331819,0.29,0.159,0,"7","WDR11"
0,1.40523429692478,0.297,0.167,0,"7","USP12"
0,0.76419598009059,0.364,0.235,0,"7","GPR183"
0,0.736736222807499,0.698,0.571,0,"7","ARID1B"
0,0.864611387125925,0.373,0.247,0,"7","PARP15"
0,1.2123582317499,0.321,0.195,0,"7","SKIL"
0,0.474852627721042,0.495,0.369,0,"7","BCL2"
0,0.952932177443334,0.396,0.271,0,"7","NCK2"
0,0.732785695147433,0.731,0.606,0,"7","ISG20"
0,0.627130687965893,0.37,0.246,0,"7","NPC2"
0,0.646800541247605,0.834,0.711,0,"7","NFKBIA"
0,1.35992106736584,0.252,0.131,0,"7","POLD4"
0,0.561498694198923,0.45,0.33,0,"7","ARID5B"
0,0.794968649823675,0.373,0.255,0,"7","CHD9"
0,0.88795813320112,0.273,0.156,0,"7","VAV3"
0,0.934699298040582,0.374,0.258,0,"7","BLOC1S2"
0,0.710609790271332,0.615,0.5,0,"7","MDM4"
0,0.892435476930509,0.446,0.331,0,"7","RNASEH2B"
0,0.77120192962958,0.64,0.526,0,"7","LSM7"
0,0.993058988218925,0.333,0.221,0,"7","TANK"
0,0.668786413200294,0.588,0.476,0,"7","RPL22L1"
0,0.673235317556832,0.644,0.532,0,"7","SMDT1"
0,0.795314598343155,0.404,0.296,0,"7","PCMTD1"
0,0.791243883547912,0.387,0.279,0,"7","MAP4K4"
0,1.07753498868212,0.267,0.16,0,"7","BACH1"
0,1.03421453734042,0.297,0.19,0,"7","DCK"
0,1.07760534216222,0.274,0.168,0,"7","LMBRD1"
0,0.80842220262996,0.325,0.219,0,"7","SAMD9L"
0,0.975562651947937,0.289,0.183,0,"7","PLEKHO1"
0,0.69957139187039,0.618,0.512,0,"7","TAF1D"
0,1.00027837622892,0.301,0.195,0,"7","N4BP2L1"
0,0.565399386001277,0.53,0.425,0,"7","IER5"
0,0.680978425820856,0.387,0.283,0,"7","MIS18BP1"
0,0.368596624432947,0.895,0.791,0,"7","JUN"
0,0.541714576784185,0.834,0.731,0,"7","ZFAS1"
0,0.532014556640134,0.639,0.537,0,"7","IFI16"
0,0.756549420167354,0.631,0.529,0,"7","DDX21"
0,0.67702012981977,0.451,0.354,0,"7","RASGRP2"
0,0.823765023881381,0.315,0.219,0,"7","NGLY1"
0,0.788495409696471,0.389,0.294,0,"7","ARL4A"
0,0.900394663728979,0.31,0.215,0,"7","AP3B1"
0,0.980064929389267,0.29,0.195,0,"7","IFNAR1"
0,0.647837143951813,0.555,0.461,0,"7","ISCU"
0,0.499676231197813,0.897,0.806,0,"7","NOP53"
0,0.554271551265922,0.629,0.539,0,"7","MYCBP2"
0,0.451431529880777,0.901,0.814,0,"7","ARPC3"
0,0.302655502883075,0.841,0.758,0,"7","NAP1L1"
0,0.491151163011372,0.753,0.672,0,"7","SMCHD1"
0,0.524574684715726,0.672,0.592,0,"7","RNMT"
0,0.532678726614003,0.745,0.666,0,"7","LIMD2"
0,0.60704009841367,0.995,0.917,0,"7","CD52"
0,0.557808907794238,0.58,0.505,0,"7","SELENOH"
0,0.50598567921978,0.736,0.661,0,"7","ANAPC16"
0,0.41635267909393,0.95,0.876,0,"7","OAZ1"
0,0.480368097675349,0.655,0.584,0,"7","PPP1R15A"
0,0.372401225188703,0.833,0.777,0,"7","HSP90AB1"
0,0.418988660342129,0.846,0.794,0,"7","RIPOR2"
0,0.336242018003787,0.819,0.771,0,"7","GNAS"
0,0.312705371155763,0.98,0.933,0,"7","RPLP0"
0,0.333367882653226,0.841,0.796,0,"7","CIRBP"
0,1.19520129743606,0.997,0.956,0,"7","JUND"
0,0.30759077565398,0.883,0.843,0,"7","MT-ND4L"
0,0.44462360796028,0.943,0.906,0,"7","TSC22D3"
0,0.305246509785319,0.981,0.948,0,"7","RPS26"
0,0.378012615675671,0.787,0.757,0,"7","TRA2B"
0,0.303844011053189,0.982,0.952,0,"7","RACK1"
0,0.563268196766322,0.984,0.954,0,"7","RPS5"
0,0.316653967195237,0.994,0.967,0,"7","RPL23"
0,0.300138357379933,0.979,0.953,0,"7","PFDN5"
0,0.742096610245667,0.995,0.976,0,"7","RPL8"
0,0.982909607063519,0.999,0.98,0,"7","BTG1"
0,0.290369567846598,0.992,0.979,0,"7","RPS21"
0,0.403719236942115,0.998,0.987,0,"7","RPL15"
0,0.342543485255814,0.998,0.987,0,"7","RPL29"
0,0.287809686826267,0.998,0.987,0,"7","RPL7A"
0,0.320957112870324,0.999,0.988,0,"7","RPS9"
0,0.440529672461113,0.998,0.988,0,"7","RPL12"
0,0.383843689175673,0.999,0.99,0,"7","RPL35"
0,0.251784056772448,0.998,0.989,0,"7","RPL23A"
0,0.331978339325021,1,0.992,0,"7","RPS8"
0,0.281908381552562,0.995,0.987,0,"7","RPL35A"
0,0.476148285386875,0.999,0.991,0,"7","FAU"
0,0.303238733819065,0.997,0.989,0,"7","RPL21"
0,0.254555553665113,0.999,0.991,0,"7","RPL36"
0,0.34186311639658,0.999,0.991,0,"7","RPL18"
0,0.250415234929352,0.999,0.992,0,"7","RPL37A"
0,0.774139398613739,0.998,0.991,0,"7","RPS11"
0,0.466427543674649,0.999,0.993,0,"7","RPS23"
0,0.341097345971159,0.999,0.993,0,"7","RPL39"
0,0.27166316941204,0.999,0.993,0,"7","RPS2"
0,0.253380875665781,0.999,0.993,0,"7","RPL19"
0,0.689334468860793,0.999,0.993,0,"7","RPL18A"
0,0.253259803804696,1,0.995,0,"7","RPL32"
0,0.337086811134386,1,0.995,0,"7","RPL13A"
0,0.286941623186381,0.998,0.994,0,"7","RPL11"
0,0.334944500331691,1,0.996,0,"7","RPS19"
0,0.352017193755195,0.999,0.996,0,"7","PTMA"
0,0.255230289646401,0.998,0.995,0,"7","RPL41"
0,0.281882341207439,1,0.997,0,"7","RPL13"
0,0.368805429969847,1,0.998,0,"7","RPS27"
0,0.46127749306229,1,0.999,0,"7","MT-ND3"
2.22044604925031e-16,0.620711037694181,0.343,0.234,4.44355663375973e-12,"7","MAP3K8"
2.22044604925031e-16,0.773380108364266,0.331,0.234,4.44355663375973e-12,"7","FAM214A"
2.22044604925031e-16,0.929730150373937,0.267,0.175,4.44355663375973e-12,"7","AC245014.3"
2.22044604925031e-16,0.539081734678351,0.531,0.441,4.44355663375973e-12,"7","BOD1L1"
2.22044604925031e-16,0.824686350510288,0.378,0.29,4.44355663375973e-12,"7","PSMC6"
2.22044604925031e-16,0.431282997857629,0.727,0.666,4.44355663375973e-12,"7","YPEL5"
4.44089209850063e-16,0.577148648895041,0.554,0.478,8.88711326751945e-12,"7","TNFAIP8"
6.66133814775094e-16,0.646283581693482,0.38,0.284,1.33306699012792e-11,"7","CNTRL"
6.66133814775094e-16,0.81353491303226,0.28,0.187,1.33306699012792e-11,"7","ATP2A3"
6.66133814775094e-16,0.43028958521574,0.633,0.573,1.33306699012792e-11,"7","ANKRD44"
6.66133814775094e-16,0.267510840421284,0.903,0.891,1.33306699012792e-11,"7","PNRC1"
1.11022302462516e-15,0.504211720910279,0.61,0.537,2.22177831687986e-11,"7","STK17A"
1.33226762955019e-15,0.469538723533377,0.571,0.49,2.66613398025584e-11,"7","TAF7"
1.33226762955019e-15,0.724627476946098,0.514,0.438,2.66613398025584e-11,"7","ATF7IP"
1.77635683940025e-15,0.616626466278451,0.379,0.282,3.55484530700778e-11,"7","AC007952.4"
2.88657986402541e-15,0.738510318012653,0.38,0.293,5.77662362388764e-11,"7","ALG13"
3.33066907387547e-15,0.664527209961347,0.359,0.267,6.66533495063959e-11,"7","SHOC2"
4.44089209850063e-15,0.306221251472468,0.843,0.801,8.88711326751945e-11,"7","EEF2"
6.88338275267597e-15,0.653923076973833,0.356,0.265,1.37750255646552e-10,"7","HIF1A"
6.88338275267597e-15,0.896627731590193,0.275,0.19,1.37750255646552e-10,"7","ITGAE"
1.15463194561016e-14,0.597435713055983,0.416,0.328,2.31064944955506e-10,"7","RBM38"
1.3988810110277e-14,0.580383484747379,0.549,0.485,2.79944067926863e-10,"7","TRA2A"
1.46549439250521e-14,0.517300658019903,0.507,0.423,2.93274737828142e-10,"7","TRIM22"
1.66533453693773e-14,0.257867366154534,0.909,0.877,3.33266747531979e-10,"7","JUNB"
2.48689957516035e-14,0.72801469783297,0.322,0.234,4.97678342981089e-10,"7","PTK2B"
2.59792187762287e-14,0.761380697105884,0.321,0.234,5.19896126149888e-10,"7","NT5C"
3.574918139293e-14,0.669277804887216,0.383,0.297,7.15412618035316e-10,"7","GDI2"
3.79696274421804e-14,0.793625825665338,0.255,0.172,7.59848184372913e-10,"7","PRKD3"
4.01900734914307e-14,0.611022213639614,0.448,0.369,8.0428375071051e-10,"7","RBM26"
4.19664303308309e-14,0.290800990852007,0.872,0.819,8.39832203780588e-10,"7","HINT1"
5.81756864903582e-14,0.745103458249512,0.345,0.261,1.16421183804505e-09,"7","RCN2"
7.66053886991358e-14,0.466166280556187,0.65,0.593,1.53302703864711e-09,"7","CLEC2D"
1.50768286744096e-13,0.61692100275943,0.353,0.268,3.01717495432285e-09,"7","PNPLA8"
1.64535052249448e-13,0.58971376537125,0.44,0.349,3.29267546561596e-09,"7","XAF1"
2.08499884024604e-13,0.563465944757862,0.378,0.292,4.17249967910038e-09,"7","CDC40"
2.33368879776208e-13,0.486382121159275,0.767,0.765,4.67017802208147e-09,"7","IER2"
2.41140440948584e-13,0.924046181293397,0.302,0.224,4.82570250426306e-09,"7","COQ7"
2.42250663973209e-13,0.609403884432749,0.289,0.2,4.84792028743186e-09,"7","TENT5C"
5.36015676289026e-13,0.765820820668293,0.282,0.202,1.0726745713896e-08,"7","PARVG"
7.64721619361808e-13,0.435513509864362,0.588,0.52,1.53036090466685e-08,"7","TMEM123"
7.79154518681935e-13,0.759353443045543,0.328,0.254,1.55924402278629e-08,"7","DBNL"
1.0920153670213e-12,0.698556534728354,0.353,0.277,2.18534115248303e-08,"7","RAB21"
1.84163795324821e-12,0.816959450401763,0.275,0.2,3.68548587204032e-08,"7","OSER1"
1.93689508876105e-12,0.882004780634526,0.255,0.182,3.87611445162861e-08,"7","MARF1"
2.14095408068715e-12,0.454792216141629,0.557,0.484,4.28447730627113e-08,"7","TAGLN2"
2.60436117116569e-12,0.770467999031925,0.296,0.217,5.21184757573678e-08,"7","IQSEC1"
3.44702044685619e-12,0.600794576049166,0.425,0.354,6.8981773182486e-08,"7","LAMTOR5"
3.84803300335079e-12,0.399186645198189,0.385,0.293,7.70068364630561e-08,"7","ATP2B1-AS1"
3.92597065967948e-12,0.400476087617897,0.655,0.597,7.85665248415057e-08,"7","SNHG8"
4.24149604327795e-12,0.333778747135274,0.768,0.746,8.48808188180783e-08,"7","CCNI"
6.38467057001435e-12,0.835897974906205,0.278,0.207,1.27770027447127e-07,"7","DENND4A"
8.118394845269e-12,0.382336488311423,0.603,0.545,1.62465317643523e-07,"7","VPS13C"
9.34985422418322e-12,0.669166149519447,0.385,0.313,1.87109282734355e-07,"7","ITSN2"
9.88453763284269e-12,0.44459299451507,0.561,0.499,1.97809367108448e-07,"7","NSD3"
1.06274988809218e-11,0.465276706771658,0.608,0.565,2.12677507605008e-07,"7","CYCS"
1.27580168651775e-11,0.748367094440752,0.251,0.178,2.55313433505933e-07,"7","USF3"
1.88864479611084e-11,0.667176700541536,0.353,0.277,3.77955596597701e-07,"7","USP8"
3.61648488933497e-11,0.53541748488691,0.424,0.349,7.23730956053714e-07,"7","UPF2"
4.93982632576717e-11,0.772437252246756,0.267,0.197,9.88558044312526e-07,"7","RPA3"
7.47819584034914e-11,0.543226878886685,0.402,0.33,1.49653655157067e-06,"7","CMTM6"
1.71453518049702e-10,0.367445619206644,0.633,0.597,3.43112780321064e-06,"7","ERP29"
